Datum;Grupp;Serie;Värde
2023-01-31;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,538
2023-02-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,514
2023-02-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,34
2023-02-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,395
2023-02-06;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,466
2023-02-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,494
2023-02-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,564
2023-02-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,683
2023-02-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,823
2023-02-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,844
2023-02-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,842
2023-02-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,859
2023-02-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,843
2023-02-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,874
2023-02-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,033
2023-02-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,162
2023-02-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,128
2023-02-23;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,102
2023-02-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,207
2023-02-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,236
2023-02-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,242
2023-03-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,263
2023-03-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,233
2023-03-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,193
2023-03-06;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,223
2023-03-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,266
2023-03-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,282
2023-03-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,319
2023-03-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,134
2023-03-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,749
2023-03-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,904
2023-03-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,838
2023-03-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,856
2023-03-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,842
2023-03-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,704
2023-03-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,798
2023-03-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,929
2023-03-23;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,817
2023-03-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,677
2023-03-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,78
2023-03-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,814
2023-03-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,81
2023-03-30;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,875
2023-03-31;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,88
2023-04-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,868
2023-04-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,908
2023-04-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,799
2023-04-06;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,788
2023-04-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,92
2023-04-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,937
2023-04-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,938
2023-04-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,978
2023-04-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,013
2023-04-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,057
2023-04-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,11
2023-04-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,102
2023-04-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,124
2023-04-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,172
2023-04-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,08
2023-04-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,92
2023-04-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,988
2023-04-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,915
2023-05-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,956
2023-05-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,903
2023-05-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,849
2023-05-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,844
2023-05-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,919
2023-05-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,937
2023-05-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,895
2023-05-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,816
2023-05-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,888
2023-05-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,873
2023-05-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,882
2023-05-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,888
2023-05-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,011
2023-05-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,96
2023-05-23;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,985
2023-05-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,986
2023-05-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,032
2023-05-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,087
2023-05-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,10
2023-05-30;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,049
2023-05-31;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,003
2023-06-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;2,993
2023-06-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,049
2023-06-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,108
2023-06-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,117
2023-06-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,093
2023-06-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,08
2023-06-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,04
2023-06-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,109
2023-06-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,174
2023-06-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,245
2023-06-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,30
2023-06-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,317
2023-06-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,279
2023-06-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,34
2023-06-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,474
2023-06-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,415
2023-06-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,444
2023-06-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,42
2023-06-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,477
2023-06-30;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,469
2023-07-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,499
2023-07-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,486
2023-07-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,455
2023-07-06;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,551
2023-07-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,509
2023-07-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,518
2023-07-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,585
2023-07-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,543
2023-07-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,423
2023-07-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,482
2023-07-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,467
2023-07-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,357
2023-07-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,321
2023-07-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,385
2023-07-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,389
2023-07-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,327
2023-07-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,353
2023-07-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,398
2023-07-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,336
2023-07-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,33
2023-07-31;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,351
2023-08-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,351
2023-08-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,353
2023-08-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,356
2023-08-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,412
2023-08-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,466
2023-08-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,388
2023-08-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,425
2023-08-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,422
2023-08-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,454
2023-08-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,507
2023-08-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,54
2023-08-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,508
2023-08-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,522
2023-08-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,528
2023-08-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,58
2023-08-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,576
2023-08-23;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,479
2023-08-24;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,471
2023-08-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,518
2023-08-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,546
2023-08-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,511
2023-08-30;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,525
2023-08-31;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,473
2023-09-01;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,442
2023-09-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,466
2023-09-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,457
2023-09-06;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,50
2023-09-07;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,492
2023-09-08;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,50
2023-09-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,485
2023-09-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,487
2023-09-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,539
2023-09-14;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,471
2023-09-15;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,522
2023-09-18;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,567
2023-09-19;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,585
2023-09-20;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,562
2023-09-21;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,595
2023-09-22;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,596
2023-09-25;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,607
2023-09-26;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,567
2023-09-27;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,565
2023-09-28;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,636
2023-09-29;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,53
2023-10-02;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,542
2023-10-03;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,545
2023-10-04;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,533
2023-10-05;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,497
2023-10-06;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,497
2023-10-09;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,45
2023-10-10;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,434
2023-10-11;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,415
2023-10-12;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,436
2023-10-13;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,486
2023-10-16;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,538
2023-10-17;Svenska statsobligationer (SE statsobligation);SE statsobligation 2 år;3,561
